match_id,season,league_code,league,date,home_team,away_team,actual_home_goals,actual_away_goals,league_avg_goals_pre,league_home_goals_pre,league_away_goals_pre,home_recent8_gf,home_recent8_ga,away_recent8_gf,away_recent8_ga,home_home8_gf,home_home8_ga,away_away8_gf,away_away8_ga,home_elo_pre,away_elo_pre,elo_diff_pre,home_rest_days,away_rest_days,home_rest_missing,away_rest_missing,market_home_prob,market_draw_prob,market_away_prob,market_over25_prob,market_under25_prob,market_missing_1x2,market_missing_ou,asian_handicap,asian_abs_depth,market_home_odds,market_draw_odds,market_away_odds,market_over25_odds,market_under25_odds,asian_home_odds,asian_away_odds,xg_base_home,xg_base_away,xg_base_total,xg_base_margin,residual_home,residual_away,lineup_missing,tracking_missing,pregame_xg_missing,source_url
2122|D1|2022-04-17|Leverkusen|RB Leipzig,2122,D1,Germany Bundesliga,2022-04-17,Leverkusen,RB Leipzig,0,1,3.0964812712826335,1.687854710556186,1.4086265607264472,1.75,1.0,3.0,0.625,3.125,1.25,2.875,1.125,1605.7638650563736,1646.7361892447475,-40.97232418837393,7.0,7.0,0,0,0.38526912181303113,0.2776203966005666,0.3371104815864023,0.5,0.5,0,0,0.0,0.0,2.45,3.4,2.8,1.95,1.95,1.83,2.07,1.4199043942046092,1.3470885301819462,2.7669929243865554,0.07281586402266305,-1.4199043942046092,-0.3470885301819462,1,1,1,https://www.football-data.co.uk/mmz4281/2122/D1.csv
2122|F1|2022-04-17|Paris SG|Marseille,2122,F1,France Ligue 1,2022-04-17,Paris SG,Marseille,2,1,2.68200408997955,1.4713701431492843,1.2106339468302658,2.375,1.25,1.875,1.125,2.5,0.25,2.125,0.875,1727.4978744011948,1623.944746623111,103.55312777808376,7.0,6.0,0,0,0.6747404844290658,0.17993079584775085,0.1453287197231834,0.6818181818181818,0.3181818181818181,0,0,-1.5,1.5,1.4,5.25,6.5,1.4,3.0,2.05,1.75,2.1960933598564853,1.135222771621191,3.331316131477676,1.0608705882352945,-0.19609335985648535,-0.1352227716211909,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|SP1|2022-04-17|Sevilla|Real Madrid,2122,SP1,Spain La Liga,2022-04-17,Sevilla,Real Madrid,2,3,2.5023212627669453,1.4159702878365832,1.0863509749303621,1.25,0.75,1.875,0.75,1.75,0.875,1.75,0.5,1660.2212151496174,1749.321979993145,-89.10076484352771,9.0,8.0,0,0,0.3218701700154559,0.2840030911901082,0.3941267387944358,0.5076923076923077,0.4923076923076923,0,0,0.25,0.25,3.0,3.4,2.45,1.92,1.98,1.75,2.05,1.2540272737721856,1.4066792057660034,2.660706479538189,-0.15265193199381777,0.7459727262278144,1.5933207942339966,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|P1|2022-04-17|Sp Lisbon|Benfica,2122,P1,Portugal Primeira Liga,2022-04-17,Sp Lisbon,Benfica,0,2,2.5136363636363637,1.3409090909090908,1.1727272727272726,2.25,0.625,2.125,1.25,2.125,0.5,2.875,1.375,1778.3280905843733,1714.1164183359144,64.21167224845885,8.0,8.0,0,0,0.4998173182316405,0.25685056631348196,0.24333211545487762,0.5526315789473685,0.4473684210526316,0,0,-0.5,0.5,1.85,3.6,3.8,1.7,2.1,1.94,1.96,1.6424364067291741,1.1678307801307086,2.8102671868598827,0.4746056265984655,-1.6424364067291741,0.8321692198692914,1,1,1,https://www.football-data.co.uk/mmz4281/2122/P1.csv
2122|I1|2022-04-18|Napoli|Roma,2122,I1,Italy Serie A,2022-04-18,Napoli,Roma,1,1,2.9778393351800556,1.5863342566943675,1.391505078485688,1.625,1.25,1.625,0.75,1.25,1.125,1.75,1.25,1696.4806227231343,1620.1970294784537,76.28359324468056,8.0,8.0,0,0,0.4850444624090542,0.2627324171382377,0.25222312045270817,0.5128205128205129,0.4871794871794872,0,0,-0.5,0.5,1.95,3.6,3.75,1.9,2.0,2.04,1.86,1.6102716415510916,1.1714457725130962,2.781717414064188,0.43882586903799536,-0.6102716415510916,-0.17144577251309623,1,1,1,https://www.football-data.co.uk/mmz4281/2122/I1.csv
2122|I1|2022-04-18|Atalanta|Verona,2122,I1,Italy Serie A,2022-04-18,Atalanta,Verona,1,2,2.976937269372694,1.5857933579335792,1.3911439114391144,1.0,1.0,1.625,1.125,1.5,1.25,1.25,1.5,1638.4448607480952,1523.085862883,115.35899786509526,8.0,9.0,0,0,0.5798782255726297,0.23340098579298346,0.1867207886343868,0.549738219895288,0.450261780104712,0,0,-0.75,0.75,1.61,4.0,5.0,1.72,2.1,1.86,2.04,1.8135651749189596,1.0889111302683363,2.902476305187296,0.7246540446506233,-0.8135651749189596,0.9110888697316637,1,1,1,https://www.football-data.co.uk/mmz4281/2122/I1.csv
2122|SP1|2022-04-18|Barcelona|Cadiz,2122,SP1,Spain La Liga,2022-04-18,Barcelona,Cadiz,0,1,2.504638218923933,1.4165120593692022,1.088126159554731,3.0,0.75,0.75,0.625,2.25,0.75,0.625,1.125,1720.1922170541447,1428.5685059691518,291.6237110849929,8.0,9.0,0,0,0.8177270395074399,0.12647511544381734,0.055797845048742946,0.6563245823389022,0.3436754176610979,0,0,-2.0,2.0,1.16,7.5,17.0,1.44,2.75,1.8,2.0,2.343204966940835,0.8439680249192855,3.1871729918601206,1.4992369420215494,-2.343204966940835,0.15603197508071454,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|P1|2022-04-18|Estoril|Sp Braga,2122,P1,Portugal Primeira Liga,2022-04-18,Estoril,Sp Braga,0,0,2.5130533484676505,1.3393870601589104,1.17366628830874,0.875,1.5,1.25,0.75,1.375,1.5,1.75,0.75,1468.9764640357364,1637.4087857355266,-168.43232169979024,8.0,8.0,0,0,0.28350674770783973,0.28793654064077473,0.4285567116513856,0.45382585751978893,0.5461741424802111,0,0,0.25,0.25,3.25,3.2,2.15,2.07,1.72,1.98,1.92,1.116491732940419,1.3792072784230602,2.495699011363479,-0.2627155454826413,-1.116491732940419,-1.3792072784230602,1,1,1,https://www.football-data.co.uk/mmz4281/2122/P1.csv
2122|SP1|2022-04-19|Mallorca|Alaves,2122,SP1,Spain La Liga,2022-04-19,Mallorca,Alaves,2,1,2.5032437442075994,1.4151992585727526,1.088044485634847,0.5,1.875,0.75,1.75,0.75,1.25,0.75,2.875,1381.3758762493271,1385.897886075701,-4.52200982637396,3.0,3.0,0,0,0.5141647343482205,0.27674160701683637,0.209093658634943,0.3796526054590571,0.6203473945409429,0,0,-0.5,0.5,1.83,3.4,4.5,2.5,1.53,1.88,2.02,1.4108336771484027,0.8627662106699272,2.27359988781833,0.5480674664784755,0.5891663228515973,0.1372337893300728,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|N1|2022-04-19|Vitesse|Sparta Rotterdam,2122,N1,Netherlands Eredivisie,2022-04-19,Vitesse,Sparta Rotterdam,0,1,2.981203007518797,1.6741854636591478,1.3070175438596492,1.0,1.875,0.625,1.5,1.25,1.5,0.75,1.625,1547.4080909310344,1431.8807466926364,115.52734423839797,9.0,3.0,0,0,0.5518087063151441,0.26057633353770693,0.187614960147149,0.46052631578947373,0.5394736842105263,0,0,-0.75,0.75,1.7,3.6,5.0,2.05,1.75,1.99,1.91,1.6499716546141479,0.9691107104081393,2.619082365022287,0.6808609442060085,-1.6499716546141479,0.030889289591860658,1,1,1,https://www.football-data.co.uk/mmz4281/2122/N1.csv
2122|E0|2022-04-19|Liverpool|Man United,2122,E0,England Premier League,2022-04-19,Liverpool,Man United,4,0,2.730232558139535,1.4483720930232558,1.281860465116279,2.375,0.375,1.75,1.5,2.625,0.25,1.625,1.5,1749.862229354764,1610.010502571664,139.85172678310005,9.0,3.0,0,0,0.7296439901304195,0.16496298907296442,0.10539302079661615,0.6563245823389022,0.3436754176610979,0,0,-1.5,1.5,1.3,5.75,9.0,1.44,2.75,1.99,1.94,2.220535606060132,1.0162681404274214,3.236803746487553,1.2042674656327104,1.7794643939398682,-1.0162681404274214,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|SP1|2022-04-19|Betis|Elche,2122,SP1,Spain La Liga,2022-04-19,Betis,Elche,0,1,2.5037037037037035,1.4157407407407407,1.087962962962963,1.375,1.0,1.125,1.375,2.0,1.125,1.125,1.875,1590.0067849166649,1439.3515582154857,150.65522670117912,4.0,3.0,0,0,0.6559254456657416,0.21813686876643598,0.1259376855678224,0.5307692307692307,0.46923076923076923,0,0,-1.25,1.25,1.44,4.33,7.5,1.83,2.07,2.1,1.8,1.876942907093487,0.8586014138254329,2.73554432091892,1.0183414932680543,-1.876942907093487,0.14139858617456713,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|SP1|2022-04-19|Villarreal|Valencia,2122,SP1,Spain La Liga,2022-04-19,Villarreal,Valencia,2,0,2.502312673450509,1.4144310823311748,1.087881591119334,1.625,1.0,1.0,1.0,2.75,0.75,1.375,1.625,1561.7769394843297,1496.2404920681834,65.5364474161463,3.0,3.0,0,0,0.7197844495765973,0.17013086989992302,0.1100846805234796,0.6015228426395939,0.398477157360406,0,0,-1.5,1.5,1.3,5.5,8.5,1.57,2.37,1.94,1.96,2.080237497139878,0.8979714463315644,2.9782089434714427,1.1822660508083136,-0.08023749713987804,-0.8979714463315644,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|I1|2022-04-20|Udinese|Salernitana,2122,I1,Italy Serie A,2022-04-20,Udinese,Salernitana,0,1,2.9769585253456223,1.5852534562211982,1.391705069124424,2.125,1.125,1.0,2.0,2.25,1.5,0.875,2.5,1507.1784660253215,1408.562553094615,98.6159129307066,4.0,4.0,0,0,0.5738880918220947,0.23672883787661403,0.18938307030129126,0.49487179487179483,0.5051282051282052,0,0,-0.75,0.75,1.65,4.0,5.0,1.97,1.93,1.88,2.05,1.7180452853882178,1.0064736928487632,2.724518978236981,0.7115715925394546,-1.7180452853882178,-0.006473692848763202,1,1,1,https://www.football-data.co.uk/mmz4281/2122/I1.csv
2122|F1|2022-04-20|Bordeaux|St Etienne,2122,F1,France Ligue 1,2022-04-20,Bordeaux,St Etienne,2,2,2.6823289070480083,1.4719101123595506,1.2104187946884577,0.75,2.0,1.375,2.125,1.5,1.875,0.75,1.75,1409.7164297418856,1438.5239725140386,-28.807542772153056,3.0,4.0,0,0,0.40208136234626296,0.28027436140018924,0.3176442762535478,0.5263157894736842,0.47368421052631576,0,0,-0.25,0.25,2.37,3.4,3.0,1.8,2.0,2.1,1.83,1.465686556135599,1.2946176819634136,2.7603042380990126,0.1710688741721853,0.534313443864401,0.7053823180365864,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Lorient|Metz,2122,F1,France Ligue 1,2022-04-20,Lorient,Metz,1,0,2.6823289070480083,1.4719101123595506,1.2104187946884577,1.5,1.75,0.5,1.625,1.25,1.125,0.5,1.875,1449.1663780512806,1400.588912871118,48.57746518016256,3.0,3.0,0,0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.49487179487179483,0.5051282051282052,0,0,-1.0,1.0,1.53,4.0,7.0,1.97,1.93,1.91,2.02,1.785628147679476,0.8740723145320299,2.659700462211506,0.911555833147446,-0.785628147679476,-0.8740723145320299,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Monaco|Nice,2122,F1,France Ligue 1,2022-04-20,Monaco,Nice,1,0,2.6823289070480083,1.4719101123595506,1.2104187946884577,1.625,1.0,0.75,0.875,2.25,0.5,1.0,1.0,1633.8151814288376,1566.5637459757936,67.251435453044,4.0,3.0,0,0,0.5449330783938815,0.25430210325047803,0.20076481835564056,0.5205128205128204,0.47948717948717956,0,0,-0.75,0.75,1.75,3.75,4.75,1.87,2.03,2.05,1.88,1.6960285393735308,1.0454461301957103,2.741474669569241,0.6505824091778205,-0.6960285393735308,-1.0454461301957103,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Reims|Lille,2122,F1,France Ligue 1,2022-04-20,Reims,Lille,2,1,2.6823289070480083,1.4719101123595506,1.2104187946884577,0.875,0.875,1.0,0.375,1.5,1.0,1.25,0.875,1484.8022489482018,1615.651165345781,-130.84891639757916,3.0,3.0,0,0,0.33329966670033323,0.31885668114331883,0.3478436521563478,0.3796526054590571,0.6203473945409429,0,0,0.0,0.0,2.87,3.0,2.75,2.5,1.53,2.02,1.91,1.1455040588168628,1.1674945648263568,2.3129986236432196,-0.021990506009494037,0.8544959411831372,-0.16749456482635683,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Troyes|Clermont,2122,F1,France Ligue 1,2022-04-20,Troyes,Clermont,0,1,2.6823289070480083,1.4719101123595506,1.2104187946884577,1.125,1.125,1.0,2.5,0.75,0.75,0.75,1.625,1469.1784665280184,1429.0336483315439,40.14481819647449,3.0,3.0,0,0,0.4212076583210604,0.2871870397643594,0.2916053019145803,0.47368421052631576,0.5263157894736842,0,0,-0.25,0.25,2.25,3.3,3.25,2.0,1.8,2.05,1.88,1.4165278644111263,1.1771691015245282,2.5936969659356546,0.23935876288659808,-1.4165278644111263,-0.17716910152452825,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|SP1|2022-04-20|Ath Madrid|Granada,2122,SP1,Spain La Liga,2022-04-20,Ath Madrid,Granada,0,0,2.5018484288354896,1.4149722735674677,1.0868761552680222,2.125,0.625,1.25,2.5,2.375,1.125,1.125,2.125,1659.9856561692593,1404.8441489700695,255.14150719918985,3.0,3.0,0,0,0.7073247406475951,0.1881483810122603,0.10452687834014461,0.549738219895288,0.450261780104712,0,0,-1.25,1.25,1.33,5.0,9.0,1.72,2.1,1.75,2.05,1.963193564038988,0.8347631962301229,2.797956760269111,1.128430367808865,-1.963193564038988,-0.8347631962301229,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|SP1|2022-04-20|Celta|Getafe,2122,SP1,Spain La Liga,2022-04-20,Celta,Getafe,0,2,2.4995383194829177,1.4136657433056325,1.0858725761772854,1.0,1.25,0.75,1.25,1.75,1.125,0.75,1.5,1510.2651263846694,1441.1081460490727,69.1569803355967,3.0,3.0,0,0,0.4540461369461735,0.3075796411570853,0.23837422189674112,0.3181818181818181,0.6818181818181818,0,0,-0.25,0.25,2.1,3.1,4.0,3.0,1.4,1.81,2.09,1.232288364079957,0.8627924285252151,2.095080792605172,0.3694959355547418,-1.232288364079957,1.137207571474785,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|E0|2022-04-20|Chelsea|Arsenal,2122,E0,England Premier League,2022-04-20,Chelsea,Arsenal,2,4,2.7314126394052045,1.4507434944237918,1.2806691449814127,2.375,0.75,1.125,1.375,1.5,1.375,1.875,1.125,1664.2954429302754,1578.901173711934,85.39426921834138,11.0,4.0,0,0,0.5011933174224343,0.2720763723150358,0.22673031026252982,0.450261780104712,0.549738219895288,0,0,-0.5,0.5,1.9,3.5,4.2,2.1,1.72,1.95,1.98,1.5173615308752848,1.0155734640495089,2.5329349949247937,0.5017880668257759,0.4826384691247152,2.984426535950491,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|E0|2022-04-20|Everton|Leicester,2122,E0,England Premier League,2022-04-20,Everton,Leicester,1,1,2.7314126394052045,1.4507434944237918,1.2806691449814127,0.625,1.75,1.25,1.125,1.125,0.875,1.125,2.125,1429.4049344320651,1538.8029088569797,-109.39797442491454,11.0,3.0,0,0,0.36352509179926557,0.2864137086903305,0.3500611995104039,0.4743589743589744,0.5256410256410255,0,0,0.0,0.0,2.6,3.3,2.7,2.05,1.85,1.89,2.04,1.3134675625982222,1.2931101574574633,2.6065777200556854,0.0203574051407589,-0.31346756259822217,-0.29311015745746327,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|E0|2022-04-20|Newcastle|Crystal Palace,2122,E0,England Premier League,2022-04-20,Newcastle,Crystal Palace,1,0,2.7314126394052045,1.4507434944237918,1.2806691449814127,1.25,1.25,1.375,0.625,1.375,1.125,1.125,1.125,1490.0698507965362,1488.599235337129,1.4706154594073269,3.0,10.0,0,0,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.411764705882353,0.588235294117647,0,0,-0.25,0.25,2.2,3.3,3.3,2.3,1.61,1.98,1.95,1.3386545449458682,1.0792545449458684,2.4179090898917366,0.25939999999999985,-0.3386545449458682,-1.0792545449458684,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|E0|2022-04-20|Man City|Brighton,2122,E0,England Premier League,2022-04-20,Man City,Brighton,3,0,2.732159406858202,1.4504170528266913,1.2817423540315107,2.125,0.75,0.5,1.5,3.125,1.125,1.375,1.125,1764.2075722908987,1476.9026438934445,287.3049283974542,10.0,4.0,0,0,0.78031212484994,0.14645858343337334,0.07322929171668667,0.6015228426395939,0.398477157360406,0,0,-1.75,1.75,1.22,6.5,13.0,1.57,2.37,1.84,2.09,2.200842234259307,0.827932990561828,3.0287752248211346,1.3729092436974788,0.7991577657406932,-0.827932990561828,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|F1|2022-04-20|Angers|Paris SG,2122,F1,France Ligue 1,2022-04-20,Angers,Paris SG,0,3,2.678861788617886,1.4705284552845528,1.2083333333333333,0.75,1.375,2.5,1.375,0.625,1.0,1.875,1.5,1426.6236725727724,1733.6539931288441,-307.03032055607173,3.0,3.0,0,0,0.17168674698795183,0.19879518072289157,0.6295180722891567,0.588235294117647,0.411764705882353,0,0,1.25,1.25,5.5,4.75,1.5,1.61,2.3,1.75,2.05,1.0301159378604015,1.9393569017158232,2.9694728395762247,-0.9092409638554217,-1.0301159378604015,1.0606430982841768,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Brest|Lyon,2122,F1,France Ligue 1,2022-04-20,Brest,Lyon,2,1,2.678861788617886,1.4705284552845528,1.2083333333333333,0.875,1.375,2.125,1.375,1.25,1.75,1.125,0.875,1469.0637014767972,1604.4192474174347,-135.3555459406375,4.0,3.0,0,0,0.23727774371551194,0.21091354996934394,0.5518087063151441,0.6015228426395939,0.398477157360406,0,0,0.75,0.75,4.0,4.5,1.72,1.57,2.37,1.93,2.0,1.2056394666788108,1.8114102821294549,3.0170497488082657,-0.605770815450644,0.7943605333211892,-0.8114102821294549,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Lens|Montpellier,2122,F1,France Ligue 1,2022-04-20,Lens,Montpellier,2,0,2.678861788617886,1.4705284552845528,1.2083333333333333,1.375,0.75,0.75,1.25,1.5,1.0,1.5,1.375,1552.032844970641,1496.2298091638913,55.803035806749676,4.0,3.0,0,0,0.661129263749351,0.2198674687757657,0.11900326747488318,0.549738219895288,0.450261780104712,0,0,-1.25,1.25,1.44,4.33,8.0,1.72,2.1,2.03,1.9,1.9367971028941167,0.9001025965271214,2.836899699421238,1.0366945063669952,0.06320289710588334,-0.9001025965271214,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Marseille|Nantes,2122,F1,France Ligue 1,2022-04-20,Marseille,Nantes,3,2,2.678861788617886,1.4705284552845528,1.2083333333333333,1.75,1.25,1.25,0.875,1.5,1.25,0.875,0.875,1617.7886278954618,1521.722900259498,96.06572763596387,3.0,3.0,0,0,0.6102722850464338,0.2252195337671363,0.16450818118642999,0.549738219895288,0.450261780104712,0,0,-1.0,1.0,1.55,4.2,5.75,1.72,2.1,2.01,1.92,1.842247512228782,0.9946521871924561,2.836899699421238,0.847595325036326,1.157752487771218,1.005347812807544,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|F1|2022-04-20|Strasbourg|Rennes,2122,F1,France Ligue 1,2022-04-20,Strasbourg,Rennes,2,1,2.678861788617886,1.4705284552845528,1.2083333333333333,0.875,0.625,3.25,1.5,1.5,0.75,1.75,1.625,1566.1550507724933,1603.8802472796935,-37.72519650720028,3.0,5.0,0,0,0.3735144312393889,0.28013582342954163,0.34634974533106966,0.4743589743589744,0.5256410256410255,0,0,0.0,0.0,2.55,3.4,2.75,2.05,1.85,1.86,2.07,1.3180447689879269,1.2769717638945484,2.5950165328824752,0.04107300509337852,0.6819552310120731,-0.27697176389454836,1,1,1,https://www.football-data.co.uk/mmz4281/2122/F1.csv
2122|SP1|2022-04-20|Osasuna|Real Madrid,2122,SP1,Spain La Liga,2022-04-20,Osasuna,Real Madrid,1,3,2.4990774907749076,1.4123616236162362,1.0867158671586716,1.0,1.75,2.25,1.0,1.25,1.125,1.625,0.625,1506.9797783836634,1759.7463068718907,-252.76652848822732,4.0,3.0,0,0,0.24657534246575338,0.2602739726027397,0.49315068493150677,0.549738219895288,0.450261780104712,0,0,0.5,0.5,3.8,3.6,1.9,1.72,2.1,1.91,1.99,1.1688626180437818,1.6284845358520008,2.7973471538957826,-0.45962191780821904,-0.16886261804378178,1.3715154641479992,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|SP1|2022-04-21|Espanol|Vallecano,2122,SP1,Spain La Liga,2022-04-21,Espanol,Vallecano,0,1,2.5004608294930875,1.4119815668202764,1.088479262672811,1.0,1.25,0.625,1.375,1.625,1.5,0.5,1.75,1433.324585212424,1443.8083630874125,-10.483777874988618,4.0,5.0,0,0,0.3505345394736841,0.30530427631578944,0.34416118421052627,0.43005181347150256,0.5699481865284974,0,0,0.0,0.0,2.7,3.1,2.75,2.2,1.66,1.91,2.02,1.215511557983825,1.20587504482593,2.421386602809755,0.009636513157894822,-1.215511557983825,-0.2058750448259301,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|SP1|2022-04-21|Levante|Sevilla,2122,SP1,Spain La Liga,2022-04-21,Levante,Sevilla,2,3,2.5004608294930875,1.4119815668202764,1.088479262672811,1.875,1.5,1.25,1.125,1.875,1.75,0.625,0.5,1410.058546882137,1649.7968882708717,-239.73834138873463,4.0,3.0,0,0,0.288135593220339,0.2796610169491525,0.43220338983050843,0.4846153846153846,0.5153846153846154,0,0,0.25,0.25,3.3,3.4,2.2,2.01,1.89,2.01,1.92,1.1631724753224704,1.4244029837970464,2.587575459119517,-0.2612305084745761,0.8368275246775296,1.5755970162029536,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|SP1|2022-04-21|Cadiz|Ath Bilbao,2122,SP1,Spain La Liga,2022-04-21,Cadiz,Ath Bilbao,2,3,2.501379944802208,1.4112235510579576,1.0901563937442502,0.875,0.625,1.375,1.375,1.0,0.875,0.875,1.25,1448.4202690382217,1515.4296373005488,-67.00936826232714,2.0,4.0,0,0,0.29555646147574394,0.32613126783530366,0.3783122706889523,0.3436754176610979,0.6563245823389022,0,0,0.25,0.25,3.2,2.9,2.5,2.75,1.44,1.79,2.15,1.000226241097005,1.1687530246273763,2.1689792657243814,-0.1685267835303712,0.9997737589029949,1.8312469753726237,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|E0|2022-04-21|Burnley|Southampton,2122,E0,England Premier League,2022-04-21,Burnley,Southampton,2,0,2.7324074074074076,1.451851851851852,1.2805555555555554,0.625,2.0,1.0,1.875,0.625,1.5,1.375,2.25,1420.019394295068,1468.0172401998348,-47.99784590476679,4.0,5.0,0,0,0.3658536585365854,0.2882483370288249,0.34589800443458985,0.4897435897435898,0.5102564102564103,0,0,0.0,0.0,2.6,3.3,2.75,1.99,1.91,1.87,2.06,1.3423969750591067,1.3122240260568896,2.6546210011159963,0.03017294900221712,0.6576030249408933,-1.3122240260568896,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|SP1|2022-04-21|Sociedad|Barcelona,2122,SP1,Spain La Liga,2022-04-21,Sociedad,Barcelona,0,1,2.5036764705882355,1.411764705882353,1.0919117647058822,1.0,0.625,2.75,0.625,0.875,0.375,2.25,0.875,1585.0831096179002,1700.3404539850749,-115.25734436717471,6.0,3.0,0,0,0.2906808305166586,0.269917914051183,0.43940125543215836,0.5333333333333333,0.4666666666666667,0,0,0.25,0.25,3.25,3.5,2.15,1.82,2.08,1.99,1.94,1.2378391973191882,1.506104479791424,2.7439436771106123,-0.2682652824722358,-1.2378391973191882,-0.506104479791424,1,1,1,https://www.football-data.co.uk/mmz4281/2122/SP1.csv
2122|N1|2022-04-22|Twente|Sparta Rotterdam,2122,N1,Netherlands Eredivisie,2022-04-22,Twente,Sparta Rotterdam,2,0,2.978723404255319,1.672090112640801,1.3066332916145182,1.5,1.375,0.75,1.0,1.75,0.75,0.5,1.625,1597.652506370954,1448.427523862776,149.22498250817785,12.0,3.0,0,0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.45382585751978893,0.5461741424802111,0,0,-1.0,1.0,1.53,4.0,7.0,2.07,1.72,1.95,1.95,1.7548511283921062,0.8432952952446602,2.5981464236367664,0.911555833147446,0.24514887160789378,-0.8432952952446602,1,1,1,https://www.football-data.co.uk/mmz4281/2122/N1.csv
2122|D1|2022-04-22|Wolfsburg|Mainz,2122,D1,Germany Bundesliga,2022-04-22,Wolfsburg,Mainz,5,0,3.0941043083900226,1.6859410430839001,1.4081632653061225,1.375,2.25,1.5,1.5,1.5,1.25,1.0,2.125,1487.9553235004846,1490.9085659797638,-2.953242479279197,6.0,6.0,0,0,0.3898003558015417,0.2808855505040522,0.329314093694406,0.4974358974358974,0.5025641025641026,0,0,0.0,0.0,2.45,3.4,2.9,1.96,1.94,1.84,2.09,1.4249126490331652,1.333457420727176,2.7583700697603413,0.09145522830598907,3.575087350966835,-1.333457420727176,1,1,1,https://www.football-data.co.uk/mmz4281/2122/D1.csv
2122|P1|2022-04-22|Vizela|Arouca,2122,P1,Portugal Primeira Liga,2022-04-22,Vizela,Arouca,2,1,2.510204081632653,1.3378684807256236,1.1723356009070294,0.875,1.375,1.125,1.25,0.875,1.125,1.125,1.25,1453.409165560257,1443.3086504432965,10.100515116960423,6.0,7.0,0,0,0.4545013110614742,0.28668544236185295,0.2588132465766728,0.4473684210526316,0.5526315789473685,0,0,-0.25,0.25,2.05,3.25,3.6,2.1,1.7,1.8,2.1,1.407400293403712,1.0681199399026924,2.4755202333064044,0.3392803535010196,0.592599706596288,-0.06811993990269238,1,1,1,https://www.football-data.co.uk/mmz4281/2122/P1.csv
2122|E0|2022-04-23|Arsenal|Man United,2122,E0,England Premier League,2022-04-23,Arsenal,Man United,3,1,2.7317298797409806,1.452358926919519,1.2793709528214616,1.375,1.5,1.5,2.0,1.25,1.0,1.5,2.0,1596.3568595748716,1603.0488125076104,-6.691952932738786,2.0,3.0,0,0,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.47368421052631576,0,0,-0.5,0.5,2.0,3.6,3.6,1.8,2.0,2.04,1.86,1.5881441207825753,1.1830283313088912,2.7711724520914665,0.4051157894736841,1.4118558792174247,-0.18302833130889118,1,1,1,https://www.football-data.co.uk/mmz4281/2122/E0.csv
2122|I1|2022-04-23|Torino|Spezia,2122,I1,Italy Serie A,2022-04-23,Torino,Spezia,2,1,2.9751381215469612,1.583793738489871,1.3913443830570902,0.625,0.75,0.75,1.375,1.375,0.875,1.0,1.25,1488.461011165804,1440.4200416406081,48.040969525195806,6.0,7.0,0,0,0.6023352072650892,0.25217767344165065,0.14548711929326003,0.48205128205128206,0.517948717948718,0,0,-0.75,0.75,1.57,3.75,6.5,2.02,1.88,1.79,2.11,1.7524895300026941,0.9315352209892886,2.684024750991983,0.8209543090134055,0.24751046999730586,0.06846477901071135,1,1,1,https://www.football-data.co.uk/mmz4281/2122/I1.csv
